1|999999|20110104|2.9308
1|999999|20110105|2.68
1|999999|20110106|2.1804
1|999999|20110107|2.12
1|999999|20110110|2.01
1|999999|20110111|1.98
1|999999|20110112|1.9625
1|999999|20110113|1.9157
1|999999|20110114|1.9217
1|999999|20110117|1.9258
1|999999|20110118|1.9971
1|999999|20110119|2.6275
1|999999|20110120|5.7083
1|999999|20110121|5.7242
1|999999|20110124|5.0408
1|999999|20110125|7.2042
1|999999|20110126|7.7608
1|999999|20110127|7.9997
1|999999|20110128|7.6992
1|999999|20110130|7.9833
1|999999|20110131|5.0142
1|999999|20110201|3.3458
1|999999|20110209|3.8475
1|999999|20110210|2.8758
1|999999|20110211|2.885
1|999999|20110212|2.595
1|999999|20110214|2.31
1|999999|20110215|2.31
1|999999|20110216|2.3008
1|999999|20110217|2.1867
1|999999|20110218|2.1075
1|999999|20110221|2.1783
1|999999|20110222|2.0167
1|999999|20110223|1.995
1|999999|20110224|2.2892
1|999999|20110225|2.7028
1|999999|20110228|2.3783
1|999999|20110301|2.1875
1|999999|20110302|2.0183
1|999999|20110303|1.9419
1|999999|20110304|1.8933
1|999999|20110307|1.7858
1|999999|20110308|1.6917
1|999999|20110309|1.6875
1|999999|20110310|1.6792
1|999999|20110311|1.6858
1|999999|20110314|1.6875
1|999999|20110315|1.6804
1|999999|20110316|1.6783
1|999999|20110317|1.6733
1|999999|20110318|1.6692
1|999999|20110321|1.9242
1|999999|20110322|1.9158
1|999999|20110323|1.8992
1|999999|20110324|1.879
1|999999|20110325|1.8675
1|999999|20110328|1.7883
1|999999|20110329|1.7883
1|999999|20110330|1.7858
1|999999|20110331|1.7992
1|999999|20110401|1.7922
1|999999|20110402|1.7802
1|999999|20110406|1.7829
1|999999|20110407|1.7717
1|999999|20110408|1.7663
1|999999|20110411|1.7571
1|999999|20110412|1.7452
1|999999|20110413|1.7361
1|999999|20110414|1.7338
1|999999|20110415|1.7282
1|999999|20110418|1.7629
1|999999|20110419|1.7637
1|999999|20110420|1.7569
1|999999|20110421|3.5333
1|999999|20110422|3.0775
1|999999|20110425|2.6958
1|999999|20110426|2.6792
1|999999|20110427|2.0233
1|999999|20110428|2.0242
1|999999|20110429|2.4992
1|999999|20110503|2.5525
1|999999|20110504|2.5167
1|999999|20110505|1.9942
1|999999|20110506|1.9938
1|999999|20110509|2.12
1|999999|20110510|2.11
1|999999|20110511|2.1006
1|999999|20110512|2.0858
1|999999|20110513|2.0892
1|999999|20110516|2.0908
1|999999|20110517|2.0992
1|999999|20110518|3.1492
1|999999|20110519|3.5467
1|999999|20110520|4.005
1|999999|20110523|4.0008
1|999999|20110524|4.4767
1|999999|20110525|4.9992
1|999999|20110526|4.8533
1|999999|20110527|2.8362
1|999999|20110530|2.55
1|999999|20110531|3.8433
1|999999|20110601|3.1454
1|999999|20110602|2.8436
1|999999|20110603|2.505
1|999999|20110607|2.9967
1|999999|20110608|3.6663
1|999999|20110609|3.7858
1|999999|20110610|3.8167
1|999999|20110613|3.8025
1|999999|20110614|3.4842
1|999999|20110615|3.9878
1|999999|20110616|3.9957
1|999999|20110617|3.985
1|999999|20110620|6.955
1|999999|20110621|7.1375
1|999999|20110622|7.47
1|999999|20110623|7.3325
1|999999|20110624|7.0502
1|999999|20110627|6.1117
1|999999|20110628|5.0554
1|999999|20110629|5.035
1|999999|20110630|4.9983
1|999999|20110701|4.7297
1|999999|20110704|2.8505
1|999999|20110705|5.8392
1|999999|20110706|5.5817
1|999999|20110707|4.8292
1|999999|20110708|4.9983
1|999999|20110711|4.015
1|999999|20110712|2.4325
1|999999|20110713|3.4525
1|999999|20110714|4.2217
1|999999|20110715|3.8683
1|999999|20110718|3.6367
1|999999|20110719|4.43
1|999999|20110720|4.7383
1|999999|20110721|5.4208
1|999999|20110722|5.2967
1|999999|20110725|5.1408
1|999999|20110726|4.615
1|999999|20110727|4.1483
1|999999|20110728|3.6367
1|999999|20110729|3.4817
1|999999|20110801|3.0263
1|999999|20110802|2.8121
1|999999|20110803|2.8133
1|999999|20110804|2.8442
1|999999|20110805|2.8175
1|999999|20110808|2.7286
1|999999|20110809|2.7368
1|999999|20110810|3.0425
1|999999|20110811|2.7438
1|999999|20110812|2.7942
1|999999|20110815|2.8492
1|999999|20110816|2.9871
1|999999|20110817|2.9992
1|999999|20110818|3.4425
1|999999|20110819|3.6892
1|999999|20110822|4.03
1|999999|20110823|4.2306
1|999999|20110824|3.7683
1|999999|20110825|3.3377
1|999999|20110826|3.2235
1|999999|20110829|3.165
1|999999|20110830|3.4308
1|999999|20110831|3.3538
1|999999|20110901|3.4192
1|999999|20110902|3.4808
1|999999|20110905|3.8892
1|999999|20110906|2.9975
1|999999|20110907|3.0546
1|999999|20110908|3.1058
1|999999|20110909|3.0408
1|999999|20110913|2.9525
1|999999|20110914|2.9575
1|999999|20110915|3.1933
1|999999|20110916|3.19
1|999999|20110919|3.4777
1|999999|20110920|3.7975
1|999999|20110921|3.7346
1|999999|20110922|3.5042
1|999999|20110923|3.2942
1|999999|20110926|3.0958
1|999999|20110927|4.055
1|999999|20110928|3.9917
1|999999|20110929|3.8721
1|999999|20110930|4.8925
1|999999|20111008|4.8604
1|999999|20111009|4.5642
1|999999|20111010|3.8192
1|999999|20111011|3.4417
1|999999|20111012|2.995
1|999999|20111013|2.9642
1|999999|20111014|2.88
1|999999|20111017|2.8075
1|999999|20111018|2.8308
1|999999|20111019|2.8963
1|999999|20111020|3.01
1|999999|20111021|3.0738
1|999999|20111024|3.065
1|999999|20111025|3.5983
1|999999|20111026|3.9983
1|999999|20111027|4.1875
1|999999|20111028|4.8983
1|999999|20111031|4.695
1|999999|20111101|3.3025
1|999999|20111102|3.0964
1|999999|20111103|3.09
1|999999|20111104|3.09
1|999999|20111107|3.0933
1|999999|20111108|3.1117
1|999999|20111109|3.1167
1|999999|20111110|3.1254
1|999999|20111111|2.8233
1|999999|20111114|2.8988
1|999999|20111115|2.9125
1|999999|20111116|2.925
1|999999|20111117|3.2292
1|999999|20111118|3.4225
1|999999|20111121|3.6033
1|999999|20111122|3.8342
1|999999|20111123|3.9567
1|999999|20111124|3.9467
1|999999|20111125|4.0192
1|999999|20111128|3.7075
1|999999|20111129|3.4086
1|999999|20111130|3.425
1|999999|20111201|2.9775
1|999999|20111202|2.9723
1|999999|20111205|2.8567
1|999999|20111206|2.8504
1|999999|20111207|2.8696
1|999999|20111208|2.8596
1|999999|20111209|2.89
1|999999|20111212|2.9475
1|999999|20111213|2.9513
1|999999|20111214|2.9158
1|999999|20111215|2.9483
1|999999|20111216|2.8758
1|999999|20111219|2.8763
1|999999|20111220|2.8775
1|999999|20111221|2.8983
1|999999|20111222|2.935
1|999999|20111223|2.9392
1|999999|20111226|2.9992
1|999999|20111227|3.0775
1|999999|20111228|3.4202
1|999999|20111229|3.4175
1|999999|20111230|3.4067
1|999999|20111231|4.9992
1|999999|20120104|3.4975
1|999999|20120105|4
1|999999|20120106|3.9979
1|999999|20120109|4
1|999999|20120110|3.6933
1|999999|20120111|3.24
1|999999|20120112|3.475
1|999999|20120113|4.6363
1|999999|20120116|5.4725
1|999999|20120117|7.3667
1|999999|20120118|8.1667
1|999999|20120119|6.4975
1|999999|20120120|3.4775
1|999999|20120121|3.4692
1|999999|20120129|3.2992
1|999999|20120130|2.8578
1|999999|20120131|2.9675
1|999999|20120201|2.965
1|999999|20120202|2.9675
1|999999|20120203|2.9242
1|999999|20120206|2.775
1|999999|20120207|2.7767
1|999999|20120208|2.7667
1|999999|20120209|2.6567
1|999999|20120210|2.6867
1|999999|20120213|2.6883
1|999999|20120214|2.9973
1|999999|20120215|3.0075
1|999999|20120216|3.5025
1|999999|20120217|4.4958
1|999999|20120220|4.7792
1|999999|20120221|4.8842
1|999999|20120222|5.0167
1|999999|20120223|5.2192
1|999999|20120224|4.6433
1|999999|20120227|3.0131
1|999999|20120228|2.6817
1|999999|20120229|2.5933
1|999999|20120301|2.5067
1|999999|20120302|2.5292
1|999999|20120305|2.4465
1|999999|20120306|2.3154
1|999999|20120307|2.3154
1|999999|20120308|2.3146
1|999999|20120309|2.3088
1|999999|20120312|2.3058
1|999999|20120313|2.3175
1|999999|20120314|2.3139
1|999999|20120315|2.3477
1|999999|20120316|2.3783
1|999999|20120319|2.395
1|999999|20120320|2.4992
1|999999|20120321|2.5478
1|999999|20120322|2.6983
1|999999|20120323|2.7125
1|999999|20120326|2.6842
1|999999|20120327|2.5483
1|999999|20120328|2.635
1|999999|20120329|2.6008
1|999999|20120330|2.6767
1|999999|20120331|2.6733
1|999999|20120401|2.6392
1|999999|20120405|3.0033
1|999999|20120406|3.2288
1|999999|20120409|2.9125
1|999999|20120410|2.9946
1|999999|20120411|2.9975
1|999999|20120412|3.0475
1|999999|20120413|3.4958
1|999999|20120416|3.29
1|999999|20120417|3.0004
1|999999|20120418|2.9983
1|999999|20120419|3.1992
1|999999|20120420|3.4
1|999999|20120423|3.3267
1|999999|20120424|3.2163
1|999999|20120425|3.4658
1|999999|20120426|3.4358
1|999999|20120427|3.285
1|999999|20120428|2.7967
1|999999|20120502|2.8367
1|999999|20120503|2.955
1|999999|20120504|2.9575
1|999999|20120507|2.9625
1|999999|20120508|2.4683
1|999999|20120509|2.395
1|999999|20120510|2.3667
1|999999|20120511|2.275
1|999999|20120514|1.9221
1|999999|20120515|1.8725
1|999999|20120516|1.8275
1|999999|20120517|1.8114
1|999999|20120518|1.8275
1|999999|20120521|1.8142
1|999999|20120522|1.8208
1|999999|20120523|1.845
1|999999|20120524|1.8833
1|999999|20120525|1.9017
1|999999|20120528|1.9117
1|999999|20120529|1.9042
1|999999|20120530|1.9058
1|999999|20120531|1.8788
1|999999|20120601|1.895
1|999999|20120604|1.9183
1|999999|20120605|1.9983
1|999999|20120606|2.2017
1|999999|20120607|2.4008
1|999999|20120608|2.4033
1|999999|20120611|2.3196
1|999999|20120612|2.3867
1|999999|20120613|2.4938
1|999999|20120614|2.5483
1|999999|20120615|2.5592
1|999999|20120618|2.5388
1|999999|20120619|2.6908
1|999999|20120620|3.2775
1|999999|20120621|3.59
1|999999|20120625|3.6508
1|999999|20120626|3.8775
1|999999|20120627|3.4967
1|999999|20120628|3.5483
1|999999|20120629|3.6008
1|999999|20120702|3.6092
1|999999|20120703|3.2475
1|999999|20120704|2.6208
1|999999|20120705|2.6025
1|999999|20120706|2.3501
1|999999|20120709|2.3437
1|999999|20120710|2.3277
1|999999|20120711|2.3467
1|999999|20120712|2.389
1|999999|20120713|2.4792
1|999999|20120716|2.4573
1|999999|20120717|2.6325
1|999999|20120718|2.9342
1|999999|20120719|2.9858
1|999999|20120720|3.1271
1|999999|20120723|3.3275
1|999999|20120724|2.9517
1|999999|20120725|2.6813
1|999999|20120726|2.66
1|999999|20120727|2.6
1|999999|20120730|2.5283
1|999999|20120731|2.5983
1|999999|20120801|2.6192
1|999999|20120802|2.5375
1|999999|20120803|2.5033
1|999999|20120806|2.4783
1|999999|20120807|2.5344
1|999999|20120808|2.5483
1|999999|20120809|2.5992
1|999999|20120810|2.6592
1|999999|20120813|2.4342
1|999999|20120814|2.675
1|999999|20120815|3.1117
1|999999|20120816|3.0942
1|999999|20120817|3.175
1|999999|20120820|3.3525
1|999999|20120821|3.49
1|999999|20120822|3.08
1|999999|20120823|3.055
1|999999|20120824|2.6983
1|999999|20120827|2.6975
1|999999|20120828|2.7001
1|999999|20120829|2.5992
1|999999|20120830|2.3838
1|999999|20120831|2.0657
1|999999|20120903|2.05
1|999999|20120904|2.0075
1|999999|20120905|2.1375
1|999999|20120906|2.1237
1|999999|20120907|2.1253
1|999999|20120910|2.2992
1|999999|20120911|2.4992
1|999999|20120912|2.5983
1|999999|20120913|2.6833
1|999999|20120914|2.6732
1|999999|20120917|2.715
1|999999|20120918|2.9217
1|999999|20120919|3.5008
1|999999|20120920|3.9992
1|999999|20120921|4.2892
1|999999|20120924|4.3892
1|999999|20120925|4.5
1|999999|20120926|2.9975
1|999999|20120927|2.9992
1|999999|20120928|2.4758
1|999999|20120929|3.28
1|999999|20121008|3.7192
1|999999|20121009|3.3635
1|999999|20121010|2.65
1|999999|20121011|2.4475
1|999999|20121012|2.4228
1|999999|20121015|2.0408
1|999999|20121016|2.2058
1|999999|20121017|2.2192
1|999999|20121018|2.1943
1|999999|20121019|2.1958
1|999999|20121022|2.2435
1|999999|20121023|2.3446
1|999999|20121024|2.7633
1|999999|20121025|2.7092
1|999999|20121026|3.315
1|999999|20121029|4.4292
1|999999|20121030|3.0585
1|999999|20121031|2.955
1|999999|20121101|3.0433
1|999999|20121102|2.6758
1|999999|20121105|2.6933
1|999999|20121106|2.5267
1|999999|20121107|2.5688
1|999999|20121108|2.5748
1|999999|20121109|2.6183
1|999999|20121112|2.5221
1|999999|20121113|2.32
1|999999|20121114|2.2974
1|999999|20121115|2.2775
1|999999|20121116|2.2775
1|999999|20121119|2.154
1|999999|20121120|2.2422
1|999999|20121121|2.3042
1|999999|20121122|2.315
1|999999|20121123|2.2525
1|999999|20121126|2.2992
1|999999|20121127|2.3108
1|999999|20121128|2.315
1|999999|20121129|2.3148
1|999999|20121130|2.2533
1|999999|20121203|2.258
1|999999|20121204|2.25
1|999999|20121205|2.25
1|999999|20121206|2.2399
1|999999|20121207|2.2503
1|999999|20121210|2.249
1|999999|20121211|2.25
1|999999|20121212|2.26
1|999999|20121213|2.2747
1|999999|20121214|2.2559
1|999999|20121217|2.256
1|999999|20121218|2.28
1|999999|20121219|2.2775
1|999999|20121220|2.638
1|999999|20121221|2.42
1|999999|20121224|2.3
1|999999|20121225|2.3
1|999999|20121226|2.303
1|999999|20121227|2.2925
1|999999|20121228|2.286
1|999999|20121231|3.866
1|999999|20130104|2.557
1|999999|20130105|2.304
1|999999|20130106|2.199
1|999999|20130107|2.1529
1|999999|20130108|2.145
1|999999|20130109|2.107
1|999999|20130110|2.108
1|999999|20130111|2.104
1|999999|20130114|2.078
1|999999|20130115|2.105
1|999999|20130116|2.071
1|999999|20130117|2.029
1|999999|20130118|1.979
1|999999|20130121|1.958
1|999999|20130122|1.927
1|999999|20130123|1.9409
1|999999|20130124|2.0665
1|999999|20130125|2.103
1|999999|20130128|2.1
1|999999|20130129|2.1
1|999999|20130130|2.1
1|999999|20130131|2.31
1|999999|20130201|2.6745
1|999999|20130204|2.833
1|999999|20130205|3.25
1|999999|20130206|3.596
1|999999|20130207|3.6463
1|999999|20130208|2.715
1|999999|20130216|1.98
1|999999|20130217|1.899
1|999999|20130218|1.866
1|999999|20130219|1.8693
1|999999|20130220|1.8798
1|999999|20130221|2.018
1|999999|20130222|2.2
1|999999|20130225|2.386
1|999999|20130226|3.69
1|999999|20130227|3.932
1|999999|20130228|4.011
1|999999|20130301|4.136
1|999999|20130304|3.2935
1|999999|20130305|3.018
1|999999|20130306|2.858
1|999999|20130307|2.486
1|999999|20130308|2.468
1|999999|20130311|2.2315
1|999999|20130312|2.095
1|999999|20130313|2.072
1|999999|20130314|2.057
1|999999|20130315|2.064
1|999999|20130318|2.524
1|999999|20130319|2.248
1|999999|20130320|2.051
1|999999|20130321|1.938
1|999999|20130322|1.807
1|999999|20130325|1.6841
1|999999|20130326|1.674
1|999999|20130327|1.741
